179362,9.97249,0.783464,-4.41074,0,0
179363,10.2265,0.784512,-4.50588,0,0
179364,10.4735,0.781144,-4.59847,0,0
179365,10.7116,0.773948,-4.68815,0,0
179366,10.9393,0.763511,-4.77456,0,0
179367,11.155,0.75042,-4.85734,0,0
179368,11.357,0.735265,-4.93613,0,0
179369,11.5437,0.718631,-5.01057,0,0
179370,11.7134,0.701106,-5.0803,0,0
179371,11.8646,0.683279,-5.14496,0,0
179372,11.9957,0.665735,-5.20419,0,0
179373,12.1048,0.649064,-5.25762,0,0
179374,12.1906,0.633853,-5.30491,0,0
179375,12.2512,0.620689,-5.34568,0,0
179376,12.2851,0.610159,-5.37959,0,0
179377,12.2907,0.602851,-5.40626,0,0
179378,12.2663,0.599354,-5.42534,0,0
179379,12.2103,0.600253,-5.43647,0,0
179380,12.1211,0.606137,-5.43928,0,0
179381,11.9969,0.617594,-5.43342,0,0
179382,11.8363,0.635211,-5.41853,0,0
179383,11.6376,0.659574,-5.39425,0,0
179384,11.3991,0.691273,-5.36021,0,0
179385,11.1192,0.730895,-5.31606,0,0
179386,10.7963,0.779026,-5.26144,0,0
179387,10.4287,0.836255,-5.19598,0,0
179388,10.0149,0.903169,-5.11933,0,0
179389,9.5531,0.980356,-5.03113,0,0
179390,9.04179,1.0684,-4.93101,0,0
179391,8.47931,1.1679,-4.81862,0,0
179392,7.8907,1.27331,-4.69997,0,0
179393,7.26107,1.32857,-4.60856,0,0
179394,6.64454,1.38026,-4.52211,0,0
179395,6.0522,1.4237,-4.44406,0,0
179396,5.48107,1.45718,-4.37214,0,0
179397,4.92814,1.47903,-4.30409,0,0
179398,4.38333,1.49449,-4.23721,0,0
179399,3.84468,1.51127,-4.17224,0,0
179400,3.2937,1.52542,-4.10345,0,0
179401,2.72421,1.53564,-4.0289,0,0
179402,2.21618,1.5287,-3.96668,0,0
179403,1.68033,1.52488,-3.89648,0,0
179404,1.15229,1.51414,-3.82718,0,0
179405,0.659858,1.49335,-3.76674,0,0
179406,0.16743,1.47257,-3.70631,0,0
179407,-0.313579,1.44831,-3.64367,0,0
179408,-0.779482,1.4149,-3.58221,0,0
179409,-1.2417,1.37583,-3.52415,0,0
179410,-1.70391,1.33676,-3.46609,0,0
179411,-2.18191,1.29638,-3.41177,0,0
179412,-2.62443,1.24418,-3.35141,0,0
179413,-3.01569,1.18145,-3.28125,0,0
179414,-3.40696,1.11872,-3.21109,0,0
179415,-3.87374,1.06074,-3.16551,0,0
179416,-4.35037,0.994938,-3.12679,0,0
179417,-4.76133,0.916584,-3.07036,0,0
179418,-5.17229,0.83823,-3.01393,0,0
179419,-5.57811,0.753006,-2.96412,0,0
179420,-5.98973,0.666605,-2.91214,0,0
179421,-6.41228,0.585896,-2.8514,0,0
179422,-6.83936,0.508435,-2.78964,0,0
179423,-7.26946,0.43314,-2.72722,0,0
179424,-7.69352,0.353513,-2.66613,0,0
179425,-8.10249,0.263059,-2.60842,0,0
179426,-8.5009,0.165026,-2.55307,0,0
179427,-8.89566,0.0636597,-2.49802,0,0
179428,-9.26111,0.0986955,-2.44697,0,0
179429,-9.61545,0.190794,-2.39749,0,0
179430,-9.94519,0.282404,-2.3478,0,0
179431,-10.2269,0.372913,-2.29763,0,0
179432,-10.4623,0.462135,-2.2469,0,0
179433,-10.6532,0.549882,-2.19554,0,0
179434,-10.8012,0.635968,-2.14349,0,0
179435,-10.9081,0.720205,-2.09068,0,0
179436,-10.9757,0.802406,-2.03702,0,0
179437,-11.0056,0.882385,-1.98246,0,0
179438,-10.9996,0.959954,-1.92692,0,0
179439,-10.9594,1.03493,-1.87033,0,0
179440,-10.8868,1.10711,-1.81261,0,0
179441,-10.7835,1.17633,-1.75371,0,0
179442,-10.6512,1.24239,-1.69354,0,0
179443,-10.4917,1.30511,-1.63204,0,0
179444,-10.3066,1.36429,-1.56913,0,0
179445,-10.0978,1.41976,-1.50475,0,0
179446,-9.8669,1.47132,-1.43882,0,0
179447,-9.6157,1.51878,-1.37127,0,0
179448,-9.34591,1.56197,-1.30203,0,0
179449,-9.05926,1.60069,-1.23104,0,0
179450,-8.75749,1.63476,-1.15821,0,0
179451,-8.44233,1.66398,-1.08349,0,0
179452,-8.11552,1.68818,-1.00679,0,0
179453,-7.77877,1.70716,-0.928044,0,0
179454,-7.43384,1.72075,-0.847187,0,0
179455,-7.08243,1.72874,-0.764146,0,0
179456,-6.72838,1.73387,-0.679988,0,0
179457,-6.38067,1.73993,-0.589622,0,0
179458,-6.03095,1.74103,-0.498022,0,0
179459,-5.67513,1.73547,-0.409594,0,0
179460,-5.33524,1.72344,-0.321865,0,0
179461,-4.99535,1.71141,-0.234136,0,0
,-0.3,0,-0.1,,
